Id,Rating
35748-144,8
33746-145,58
7178-28,22
8276-28,2
10241-28,20
40179-153,24
40304-153,0
40733-153,58
14866-34,58
15238-34,44
12263-31,20
27902-94,56
28189-94,18
31972-94,44
29794-95,18
28238-96,0
11465-33,52
12842-33,34
12874-33,12
13246-33,18
16247-35,12
34280-134,26
34474-134,12
33469-136,40
34418-136,58
34907-136,56
35035-136,0
33799-137,16
33807-137,52
33935-137,48
33264-138,30
33555-138,18
34223-138,14
33574-139,48
16668-39,40
17231-44,16
18025-44,10
17147-45,58
18365-45,22
17441-46,22
18026-22,8
18263-22,26
19379-22,28
17356-47,40
19910-47,46
19901-48,10
20315-48,44
20347-48,40
22623-48,10
23011-48,32
23051-48,26
17178-49,32
19469-49,2
18833-50,50
20355-50,24
20416-51,60
22640-60,32
22683-60,8
17774-52,46
20344-52,10
33111-52,52
17150-53,28
17965-53,42
19350-53,16
20539-53,44
20661-53,46
32744-53,18
17774-54,24
19663-54,10
20312-54,56
17878-55,50
20449-55,24
20507-55,54
33034-55,10
32683-107,30
32627-110,52
32270-111,18
32210-113,18
32792-116,8
32613-122,54
33010-123,22
32946-125,10
32322-127,0
33103-129,44
32753-130,0
32659-132,38
18078-56,18
19246-56,0
21102-58,16
17875-59,46
18432-59,60
22420-61,56
23899-61,10
22542-62,36
23133-62,10
23826-62,44
23899-63,22
23538-64,42
23578-64,10
23163-65,20
23578-66,4
23619-66,60
21765-71,6
22323-72,0
23021-73,20
24389-73,54
21499-74,12
23980-74,20
24463-74,54
24671-74,50
22776-75,60
24197-75,18
25463-75,18
22053-76,2
25155-77,56
21358-78,44
21401-78,10
23945-78,42
26621-79,10
26161-80,4
27474-80,50
26534-82,26
27490-82,10
26777-83,60
27190-84,48
25781-85,40
27193-85,20
33385-85,8
34367-85,14
34559-85,40
27695-86,34
28955-86,24
28568-87,52
27961-88,54
29895-88,32
30213-88,28
30668-88,58
29040-89,2
29978-89,48
30251-89,16
29059-90,28
29818-90,12
29645-91,2
30425-91,30
29877-92,36
30069-92,42
30779-92,58
30830-92,12
27717-97,32
32059-97,18
30268-98,50
32117-98,42
27913-99,0
31375-99,54
31241-101,26
31511-102,32
31699-102,44
27748-103,44
28047-103,6
30336-103,44
28896-104,48
27917-105,2
29772-105,26
30622-105,16
31859-105,50
28632-106,52
29581-106,28
29589-106,54
30328-106,32
37903-146,6
37597-147,22
47630-176,34
48327-177,4
50754-177,48
50186-178,48
50503-178,6
50631-178,22
49600-179,60
49734-179,52
49628-180,44
49735-181,10
50386-181,4
50398-181,18
50418-181,36
41815-155,2
41927-155,50
42643-155,56
41810-156,32
41826-156,20
41349-157,4
41656-157,42
41248-158,22
41698-158,10
41365-159,42
43069-159,26
41485-161,50
41832-162,26
42032-162,8
42276-162,44
42911-162,28
43490-164,12
44621-164,24
44879-165,46
45039-165,60
45160-166,56
43356-169,46
43388-169,30
44049-169,36
44089-169,20
44734-169,56
44877-169,46
48428-172,34
50067-182,52
47639-183,16
49838-183,48
139-0,2
1103-0,48
185-1,16
406-1,28
853-1,12
1504-1,2
38404-1,30
40612-150,36
40717-151,42
3026-4,58
3038-4,12
3172-4,32
2980-5,18
3277-5,50
3482-5,42
2057-6,0
2219-6,54
2223-6,26
2872-6,32
3543-6,44
2106-7,44
2118-7,6
4541-7,44
4683-7,48
3685-8,2
5131-8,26
21323-69,16
24099-69,50
24312-69,52
22596-70,28
47771-173,54
47803-173,32
49667-173,6
50058-173,22
50244-173,34
50245-175,4
2775-9,48
4889-9,48
5399-9,6
5407-9,22
4791-10,60
4548-11,52
5054-11,44
5557-11,10
36080-11,4
38005-11,18
1913-12,36
5096-12,2
36249-12,50
37805-12,56
38097-12,32
3940-13,20
6410-14,4
5840-15,42
6609-15,22
5598-16,10
39981-148,42
39203-149,26
39669-149,50
5849-17,26
8508-18,8
7972-19,44
8743-19,28
9605-21,12
9896-21,24
10001-22,46
7928-23,60
7932-23,56
9913-23,46
9815-24,30
10762-26,36
6656-27,20
35409-140,56
35624-140,46
34604-141,34
34212-142,52
35496-142,16
35624-142,48
33476-143,56
34519-144,18
34140-145,14
34643-145,24
35406-145,58
8030-28,48
8046-28,48
9071-29,60
39963-152,14
38962-154,52
39192-154,22
40474-154,34
40645-154,16
11892-30,22
12235-30,8
12251-30,58
11543-31,58
13091-31,44
13557-31,8
30827-94,46
31983-94,46
31143-95,2
31768-95,6
31802-95,0
31960-95,26
28751-96,20
31592-96,52
31766-96,14
31797-96,4
33844-134,18
34053-134,12
34736-134,40
34964-134,8
33631-135,2
34556-135,28
34585-136,6
34424-137,10
34425-137,8
33828-139,42
34425-139,8
16779-37,42
17784-44,36
17860-45,18
18482-45,54
18823-45,50
17763-22,24
19746-22,6
18094-47,16
19147-47,44
19265-47,48
19656-47,58
19224-48,50
22144-48,42
19328-49,44
19491-49,42
20127-49,54
17677-50,60
19520-50,0
19552-50,38
20041-50,34
20364-51,10
18532-52,18
19592-52,8
32875-52,54
19823-53,22
20474-53,16
32321-53,22
32352-53,26
18310-54,30
20263-54,34
32983-54,54
18633-55,36
18968-55,14
33108-109,8
32572-110,10
32896-110,50
32737-111,12
32860-112,0
32891-114,34
32304-115,54
32237-119,24
32459-123,22
32633-123,12
33074-126,42
33158-127,38
32348-128,2
32813-129,16
32479-132,50
17341-56,54
17614-56,44
17755-56,16
21225-56,56
19851-57,38
17199-58,30
18123-58,28
20118-58,4
20216-58,0
18969-59,0
20816-59,20
21374-61,12
23353-61,40
23802-63,54
21681-64,48
23702-64,50
23094-65,30
23555-65,18
23615-66,60
24001-66,24
24105-66,48
21637-67,12
21743-67,10
23364-67,58
23555-67,4
25143-71,30
22626-74,50
23315-74,56
25232-74,54
25432-74,48
23559-75,36
25228-75,40
22136-76,24
22187-76,32
22195-76,60
22749-76,36
24117-76,30
25041-76,4
25285-76,30
23357-77,48
23585-77,46
21780-78,10
22136-78,20
24474-78,48
26308-79,26
27297-79,26
25593-80,20
26184-80,2
26451-80,44
27619-80,44
25845-81,26
26773-81,58
25845-83,6
25518-85,52
27110-85,12
33887-85,56
35902-85,14
28357-86,38
28531-86,26
29074-86,60
27807-87,8
28226-87,20
29274-88,4
30124-88,28
27732-89,34
29787-89,56
30454-89,36
28713-90,28
29783-90,0
30124-90,10
30599-90,20
28989-91,20
29340-91,18
30549-91,26
28673-93,34
28407-97,36
31322-98,6
30131-99,2
30838-99,4
29862-101,2
30664-101,4
29875-102,60
29317-103,18
29505-103,2
31336-103,6
31522-104,50
31336-105,16
29918-106,2
31522-106,22
37536-146,60
38204-146,42
37974-147,56
50913-176,54
48705-177,18
49311-177,2
49995-177,10
50312-177,52
50662-177,18
47690-178,56
47786-178,52
48417-178,6
49193-178,50
49658-179,50
50808-179,10
49989-180,2
48580-181,2
50908-181,48
41362-155,8
41972-155,10
42305-155,8
42687-155,52
41135-156,46
41741-156,56
42479-157,4
42657-157,4
41261-158,2
41615-158,48
42422-158,4
42773-158,38
41236-159,10
41364-159,42
42335-159,44
42641-159,20
43068-159,30
43308-160,16
41079-161,28
41751-161,44
42174-161,50
42976-161,4
40938-162,24
42953-162,54
43134-162,20
44216-164,14
44910-167,16
44883-168,28
45011-168,10
45832-170,28
46718-170,4
47231-171,8
47754-172,16
48421-172,56
47354-182,8
49539-182,54
1687-0,26
223-1,10
39696-1,60
517-2,48
1332-2,40
1482-2,20
1778-2,8
1376-3,14
40460-151,40
2546-4,34
2598-4,24
2751-4,52
2957-4,54
3456-4,32
3756-4,28
2347-5,58
3861-5,2
2598-6,48
5154-8,16
22146-68,28
22371-68,12
23574-68,2
24806-68,30
23327-69,36
23476-69,42
23990-69,58
21914-70,12
49757-173,32
50298-173,18
49010-174,50
49565-174,42
2196-9,0
2197-9,54
2295-9,26
3663-9,32
2902-10,44
2910-10,44
2032-11,6
2303-11,44
4011-11,48
5077-11,2
2553-12,26
4975-12,16
36061-12,50
36726-12,52
38132-12,28
38183-12,54
3204-13,32
7055-15,6
6294-16,22
6945-16,34
38555-149,4
38709-149,48
7683-17,48
8619-17,6
7448-18,22
8116-18,60
8218-18,52
9238-20,44
6825-21,10
9743-22,4
9141-23,18
9417-23,36
9772-23,2
9788-23,50
10298-24,56
8275-25,32
9769-25,20
10889-25,4
10670-26,42
10556-27,22
35016-140,10
33555-141,42
34125-141,26
34214-141,50
34975-141,26
35117-141,8
34225-142,44
35525-142,28
35683-142,12
33547-143,24
33555-143,46
33412-144,60
35691-145,56
8376-28,46
8002-29,30
40007-152,36
39088-153,20
39105-153,56
39900-153,46
40394-153,34
40716-154,52
11771-30,16
11889-30,48
12570-30,56
15581-34,18
12903-31,14
13104-31,24
13120-31,58
13428-31,48
11432-32,48
12281-32,60
31229-94,14
28310-96,52
13393-33,22
16999-42,34
15532-35,16
33731-134,22
34761-134,8
33648-135,58
33780-135,58
34885-135,44
33280-136,8
34226-136,46
34563-137,46
33397-138,2
33517-138,6
33947-138,0
33955-138,26
34234-138,20
35043-139,52
16175-36,14
17331-44,4
18332-44,18
18578-44,12
18586-44,40
18618-44,8
17523-45,2
17874-45,28
17975-46,6
19262-22,10
19574-22,8
17255-47,42
18024-47,8
18569-47,42
20244-47,36
17963-48,18
20286-48,54
21680-48,50
22142-48,24
22316-48,6
19663-49,16
20315-49,44
20346-49,48
19427-50,58
19467-50,50
19545-50,42
20103-50,44
19200-51,42
20018-51,54
20315-51,60
21470-60,0
21538-60,38
22866-60,34
20838-52,10
18065-53,18
20765-53,8
33079-53,54
19589-54,22
20806-54,16
18065-55,22
19682-55,26
21057-55,30
32232-107,34
32807-114,54
33127-117,36
32928-118,14
33120-118,8
33059-119,10
32911-120,50
33103-120,12
32867-122,0
32470-127,34
32516-127,54
32580-127,24
32392-128,22
32753-129,12
33113-129,42
33040-131,38
32497-132,2
18938-56,16
20506-56,50
20910-56,54
17327-57,44
19682-57,16
17628-58,56
19937-58,38
20538-58,30
17295-59,28
24225-61,4
23816-62,0
23133-63,0
21763-64,20
22617-64,12
23371-64,40
22041-65,54
23266-65,48
23222-66,50
23387-71,30
23619-71,18
24511-72,60
23236-73,24
22922-74,48
24338-74,12
21307-77,10
25614-79,58
26948-79,4
25526-80,30
25704-80,50
26431-80,56
27371-80,54
27444-80,48
25513-81,36
25529-81,40
25554-81,24
27491-82,32
26307-84,60
26673-84,36
26112-85,30
35410-85,4
35426-85,30
35799-85,48
35899-85,46
27824-87,10
28841-87,20
29108-87,48
29172-87,26
30582-88,26
30755-88,20
29385-89,2
29703-89,44
29860-89,44
29816-91,26
30018-91,58
30069-91,6
27961-93,52
31430-93,12
31956-97,56
28136-98,14
29943-98,38
30741-98,26
27810-99,60
29189-99,8
31104-100,20
27810-101,4
30452-101,28
30606-101,34
27897-102,56
31172-102,36
29116-103,28
31892-103,0
29772-104,10
29857-104,20
29921-104,20
30096-104,18
30557-104,26
28716-105,34
30472-105,36
31962-105,6
27923-106,2
37417-146,4
37708-146,2
38229-146,4
37100-147,60
49075-176,18
47784-177,2
47912-177,6
50594-177,50
47598-178,16
49000-178,2
50461-178,22
50389-179,60
50408-179,42
49806-180,56
50621-180,54
47470-181,18
50408-181,2
41555-155,10
41553-156,52
41656-156,18
41798-156,56
41206-157,52
41798-158,6
41857-158,50
42435-158,50
42956-158,10
43226-158,2
41048-159,2
42206-159,48
42476-159,8
42610-159,10
41466-160,8
41708-160,52
41877-160,46
42270-160,56
40982-162,4
43237-162,4
43457-163,2
43467-163,48
45461-163,4
44023-164,38
45334-164,10
44622-165,42
44738-165,44
44979-165,20
44245-166,30
45194-166,16
45206-166,28
44584-167,44
44983-167,50
44876-168,4
44994-168,24
43532-169,54
43668-169,20
44266-169,14
46389-171,16
50385-182,28
47963-183,10
48612-183,28
50166-183,4
1041-0,26
1709-0,28
139-1,14
39513-1,34
39734-1,56
1148-2,20
1519-2,58
289-3,28
3331-4,38
2060-5,60
2522-5,0
2574-5,54
3380-5,52
2976-6,48
2980-6,10
3438-6,24
3485-6,16
3777-6,16
3530-7,10
4941-7,36
2256-8,56
2264-8,48
3931-8,36
4682-8,26
5046-8,60
21512-68,10
22123-68,18
23243-68,56
23289-69,56
49257-174,48
49295-174,52
49840-174,42
49968-174,54
50244-174,32
5281-9,18
4321-10,60
4741-10,2
4482-11,44
37137-11,56
37805-11,10
2109-12,0
3425-12,50
36080-12,22
37396-12,8
38205-12,0
2166-13,28
2567-13,40
7319-14,14
5605-15,16
5948-15,24
39037-148,48
39165-148,44
38648-149,2
38870-149,26
39307-149,60
7871-17,40
8329-17,26
7769-18,44
7932-18,12
8406-18,54
8092-19,18
8937-21,22
9916-22,26
6757-24,24
9289-25,26
10251-25,4
8757-26,24
10683-26,56
8272-27,54
8349-27,22
10267-27,28
10776-27,60
34850-140,58
35089-140,12
35604-140,46
35724-140,22
35056-141,36
35146-141,50
35274-141,12
35847-141,0
34626-142,34
33375-143,18
34705-143,8
34518-145,14
10542-28,36
10777-29,40
10875-29,12
40053-152,44
12150-30,12
12466-31,58
13271-32,26
13535-32,54
30785-94,4
30207-96,12
30247-96,36
11871-33,26
12226-33,36
16985-42,24
16936-43,36
16242-35,58
33816-134,4
34394-134,18
33921-135,60
34370-135,50
33847-137,26
34135-138,24
34348-139,34
34356-139,26
16777-40,22
18598-45,42
17227-46,16
18062-46,54
18782-22,44
19940-22,60
18103-47,24
18708-48,50
19271-48,32
19328-48,0
20085-48,28
22956-48,54
17336-51,38
17438-51,54
17677-51,50
19258-51,18
19926-51,20
21433-60,4
22595-60,54
17382-52,26
17532-52,44
18935-52,46
20737-52,16
17336-53,58
32295-53,0
17382-54,36
19563-54,28
32727-54,22
19927-55,26
20230-55,26
33189-116,6
32490-118,34
32902-119,48
32408-120,42
33158-124,16
32883-128,18
32557-131,48
32856-133,24
18853-56,24
19299-56,24
20924-56,58
18198-57,52
20012-57,50
20632-57,44
17575-58,42
20923-58,12
19044-59,18
20259-59,60
20401-59,18
22300-61,8
22671-62,32
23510-62,4
22474-63,4
23519-63,36
24096-63,46
22183-64,44
22453-64,50
23869-64,46
22681-65,12
23348-65,2
23412-65,58
23809-67,12
22066-71,0
24476-71,58
24620-71,50
25199-73,22
24575-74,46
23108-75,4
25127-75,26
25135-75,14
21729-76,2
23592-76,14
25377-76,38
21494-77,10
22195-77,56
22891-78,50
26592-79,56
25490-80,18
26008-80,18
26259-81,26
27215-83,38
26816-85,38
35127-85,42
35355-85,38
35508-85,58
29528-86,48
28165-87,6
29535-87,10
29864-88,52
29944-88,6
30333-88,58
28465-89,60
29380-89,16
29179-90,48
30834-90,58
29924-91,58
30273-91,14
29689-92,46
30180-92,26
30216-92,48
30355-92,14
30531-92,14
27772-93,4
27910-93,56
27843-97,48
31149-97,46
31943-98,26
28080-99,38
29712-99,58
30071-99,50
30681-99,46
30600-100,2
31011-100,38
30939-101,38
29348-102,32
29327-104,20
31890-104,18
27804-105,0
29110-105,60
30534-105,38
30788-105,24
28801-106,2
31336-106,24
31470-106,48
31890-106,48
31898-106,24
32082-106,22
36085-147,18
36420-147,18
37782-147,12
50907-176,34
47988-177,10
49170-177,22
49861-177,22
50545-177,44
50803-177,40
48417-179,44
49893-179,0
50880-179,6
47631-180,54
49107-180,18
50662-180,6
50812-180,26
47657-181,14
42640-156,10
42773-157,48
43255-158,16
41277-159,6
41854-159,12
41624-160,56
42164-160,32
42976-160,6
43259-160,58
41055-161,10
41442-161,52
41707-161,24
41469-162,8
42292-162,16
42619-162,22
42991-162,54
44187-163,0
44315-163,60
44292-164,4
44770-164,4
44910-164,36
44324-166,20
44416-166,54
44959-166,24
44429-167,30
44886-167,38
45114-167,0
43742-168,22
44668-169,32
44796-169,36
46398-170,58
50780-182,32
49429-183,44
50913-183,60
1732-0,56
39032-1,18
39033-1,14
266-2,24
1529-2,58
1480-3,48
40120-150,48
40248-150,60
3357-4,14
3860-4,52
3197-5,22
3001-6,34
2751-7,16
3090-7,22
3197-7,8
3252-7,58
4461-7,58
3302-8,44
3310-8,8
3812-8,46
4574-8,46
22352-68,2
22621-69,6
23877-69,0
22823-70,26
23540-70,20
24748-70,52
24808-70,14
49469-173,4
49597-173,18
49760-173,12
47900-175,40
50216-175,8
2589-9,2
3463-9,28
3962-10,6
5067-10,10
1998-11,8
5319-11,42
36210-11,8
36267-11,42
36776-11,36
2302-12,18
2697-12,54
3354-12,50
5075-12,24
5367-12,6
38224-12,16
3553-13,44
6076-14,48
6180-14,58
6653-16,50
6768-16,42
39094-148,44
39745-148,42
6140-17,54
6220-17,60
7390-17,0
8058-17,38
8533-17,34
8812-17,10
8828-17,18
7139-18,8
7140-18,54
5662-19,22
8517-19,16
9124-20,22
9140-22,26
9436-22,30
10103-22,34
7045-24,54
7061-24,36
10863-24,14
7083-25,8
9220-25,10
6650-26,50
33617-140,12
34063-140,0
35582-140,34
35903-140,54
35525-141,24
34124-142,22
34105-143,12
34546-143,42
35525-143,38
36004-143,2
33977-144,16
34629-144,50
34645-144,54
35081-144,44
35393-144,16
33598-145,56
40472-152,38
40771-152,30
40899-152,28
40379-153,4
39093-154,0
39930-154,0
40742-154,20
40913-154,12
11656-31,40
11065-32,54
13334-32,48
28859-94,50
29444-94,30
30403-94,18
28694-95,60
30302-95,24
29561-96,48
30476-96,12
33841-134,10
33594-135,58
34765-135,4
34671-136,30
34799-136,50
33854-138,56
33517-139,54
33753-139,48
15981-36,36
17440-44,40
18875-44,24
17556-45,32
17229-22,60
19366-22,36
20005-22,30
17557-47,4
19244-47,30
17447-48,48
18583-48,46
21463-48,10
21578-48,20
18479-49,48
19576-49,26
19766-49,26
19988-49,20
18475-50,2
18879-50,44
19986-50,44
18294-51,26
20345-52,58
20760-52,6
33001-52,52
18295-53,12
19427-53,56
19588-53,14
17443-54,38
18325-54,26
32345-54,60
18354-55,8
19395-55,20
19766-55,4
19988-55,28
33179-55,34
32939-108,56
32871-109,36
32734-111,28
32298-112,0
33061-112,10
32930-113,20
33153-114,20
32885-115,18
33198-116,26
32498-117,34
32329-118,36
32721-120,6
32371-121,2
32690-122,4
32867-125,2
32939-129,4
32477-130,60
32752-130,18
18326-56,2
19282-56,6
19314-56,50
19725-56,16
20139-56,2
21071-56,22
19763-57,60
19905-57,42
19140-58,56
19763-59,54
21204-59,18
21663-61,2
22973-61,10
23265-61,52
23790-61,18
21905-62,56
22387-62,52
23132-62,6
23532-63,50
23978-64,50
21763-65,10
23328-65,2
24078-65,2
22119-66,48
23433-66,8
24042-66,10
24124-66,8
21763-67,52
22677-67,46
23371-67,56
22418-71,4
23873-71,4
24066-71,2
24169-71,48
22359-72,4
23236-72,38
21449-73,10
21959-73,42
24138-73,44
24796-73,20
24961-73,30
25114-73,16
23985-75,28
21850-76,44
22970-76,50
23438-77,4
24528-77,24
25613-79,54
25867-80,20
26492-80,14
25775-82,16
27625-82,28
26883-83,10
26988-83,28
26176-84,4
27296-84,8
26031-85,16
26826-85,56
27431-85,8
29303-87,54
29954-88,34
30018-88,44
30127-88,56
28447-89,24
28604-89,56
30302-89,40
29268-91,12
30269-91,52
30346-91,48
30721-91,4
28038-92,42
29042-93,0
29951-93,30
30988-99,4
29151-100,38
31923-100,38
32133-100,18
28178-101,26
28547-101,36
29307-101,32
29678-101,48
28564-102,22
30883-102,2
31774-102,24
27705-103,40
27715-103,34
27901-103,22
29311-103,60
30435-103,28
30900-103,54
31648-104,48
31861-105,0
31875-105,38
30606-106,36
37198-146,32
37310-146,10
38130-146,56
38258-146,40
36229-147,34
36446-147,52
36464-147,38
37042-147,56
37545-147,24
37767-147,6
38101-147,44
47997-176,60
49791-176,36
49172-177,34
49793-177,22
50484-178,38
48382-179,24
48778-179,60
47793-180,54
50125-181,36
50906-181,26
41484-155,38
41047-156,6
41175-156,26
41249-156,28
41740-156,14
41511-158,34
42265-158,56
42557-158,20
41260-159,58
41499-160,28
42002-160,38
43132-160,60
42715-161,0
43204-161,54
43237-161,52
41031-162,48
41159-162,10
43522-163,24
44587-164,16
43522-165,16
44473-166,10
43795-167,36
43927-167,56
44019-167,48
44373-167,36
43660-168,26
43682-168,60
44616-168,10
45406-169,18
45872-170,56
48461-172,56
48808-172,48
48968-172,52
48974-172,42
50020-182,54
50805-182,32
50823-182,18
49229-183,60
50255-183,2
454-0,50
956-0,46
1357-1,2
39321-1,38
303-2,38
1089-2,32
186-3,20
38390-150,18
40704-150,0
39036-151,60
39599-151,38
3881-6,24
4047-6,2
3485-7,24
3631-7,48
3930-7,48
4088-7,24
4182-7,22
24570-68,18
21976-69,18
22123-69,12
24524-69,34
24506-70,10
24581-70,22
48642-174,22
50057-175,44
3931-9,40
2865-10,44
3226-10,0
4238-11,6
36446-11,54
4722-12,18
3626-13,6
7008-14,26
7210-14,14
6967-15,10
7031-16,48
38520-148,16
38785-148,6
39683-148,12
39599-149,56
39711-149,32
6259-17,6
7857-18,58
8404-19,10
9011-20,52
9015-20,24
7639-21,8
10227-21,16
9445-22,22
10000-22,54
10266-22,0
7639-23,60
10227-23,4
10231-23,4
8189-24,36
8332-24,20
10031-24,54
10861-24,24
8756-25,30
9234-25,38
6870-26,0
8331-26,22
8347-26,32
9858-26,36
10424-26,58
10625-26,32
6756-27,44
7757-27,60
34003-140,14
34077-140,6
34205-140,48
35205-140,14
35925-140,30
35538-141,58
35674-141,30
35224-143,20
35366-143,34
33976-145,50
35224-145,50
35505-145,48
6521-28,56
7206-28,52
10724-28,26
10760-28,50
38808-153,14
39655-153,56
40306-153,42
40845-154,58
11285-30,12
11443-30,56
12482-30,58
12833-30,58
28224-95,34
28959-96,18
30712-96,34
31857-96,28
13017-33,10
16776-43,50
16985-43,16
13740-35,6
15026-35,32
33312-135,0
33316-135,20
34135-135,36
34860-135,36
33523-136,26
34018-136,12
34917-136,6
33282-137,46
34178-137,32
34405-137,6
34475-137,48
33409-138,8
33545-138,46
34026-138,52
33744-139,48
33783-139,10
34603-139,36
16426-36,56
16675-40,4
17134-44,2
17243-44,44
17777-44,48
17437-46,38
18530-46,6
18724-22,26
17226-47,30
18090-48,56
19553-48,24
20189-48,2
22885-48,28
19302-49,24
19460-49,34
18606-50,34
19330-51,20
22554-60,6
17675-52,36
17899-52,56
20262-52,22
17543-53,6
19124-53,20
19670-53,26
20890-53,22
32517-53,26
33133-53,12
17340-54,50
17632-54,54
18704-54,44
18707-55,32
19125-55,30
20736-55,6
20768-55,14
20850-55,2
32588-107,10
32929-108,12
32893-112,40
32306-113,50
32424-113,54
32880-113,8
32638-116,6
32788-116,26
33025-118,22
32858-120,40
32461-121,44
33072-122,12
32351-123,34
33180-124,14
32410-125,2
32602-125,24
32289-129,22
32417-129,20
32393-130,10
18676-56,10
18751-56,52
19566-56,24
20575-56,20
20963-56,20
17207-57,10
18049-57,54
20012-58,4
20664-58,44
19409-59,48
21708-63,0
23104-63,48
23703-63,28
23927-63,40
24105-63,18
24137-63,10
22377-64,12
23142-64,26
23291-64,28
21665-65,12
22183-65,42
22848-65,52
23080-65,14
23517-65,38
23599-65,46
24208-65,38
22910-66,34
23348-66,12
22247-67,40
23392-67,48
24194-72,30
24423-72,28
21478-73,10
24464-74,30
24881-74,10
23914-76,24
25091-76,22
22487-77,24
24833-77,4
25333-77,54
22336-78,38
23700-78,48
24423-78,46
27132-80,56
25903-81,36
25756-82,2
25948-82,40
27068-82,44
25504-83,56
25967-83,52
26453-84,20
27657-84,42
25847-85,20
26755-85,44
27259-85,26
33442-85,8
34472-85,42
34488-85,12
34556-85,56
35046-85,40
28561-86,36
28577-86,38
29380-88,54
27932-89,6
29297-89,46
30655-89,30
30320-90,46
29789-91,24
30893-91,8
28454-97,22
29437-98,34
29865-98,48
30974-98,54
29356-99,4
29612-100,32
29712-100,18
31324-100,32
28335-101,52
31164-101,36
31197-101,24
31237-101,20
30460-103,40
28837-104,58
30716-104,60
31979-104,12
28691-105,32
28832-105,54
29327-105,0
30384-105,48
32086-105,8
27804-106,38
31838-106,38
36886-146,20
38385-147,4
47373-176,48
47469-176,16
50907-177,10
50750-178,32
48410-179,58
49268-179,20
50515-179,32
50822-179,52
50854-179,50
49136-180,2
49724-180,46
50616-180,36
49629-181,26
41568-156,16
41669-157,36
42843-157,28
41669-159,14
41728-159,38
40939-160,48
42596-160,22
41477-161,6
42001-161,38
42595-162,52
42746-162,0
42920-162,36
42952-162,36
45064-163,18
45359-163,28
43360-164,48
44848-164,22
45014-164,46
44163-166,22
45314-167,22
45358-167,8
43503-168,32
44163-168,16
44668-168,0
44796-168,32
45095-168,30
43809-169,46
45186-169,46
48387-172,50
48642-172,30
50387-182,16
50880-182,56
50384-183,38
40200-1,34
119-2,44
1066-3,56
40224-150,24
40733-150,56
39543-151,40
40902-151,12
1884-5,52
2081-6,48
2034-7,4
3301-7,42
4561-7,0
4707-7,30
5208-7,4
4800-8,38
21586-68,38
22456-68,18
24501-68,26
21497-69,36
21541-69,32
22430-70,48
23021-70,22
24026-70,2
49190-173,24
50094-173,40
50097-174,34
48308-175,22
49555-175,60
50056-175,28
3352-9,54
4013-9,48
5208-9,0
3710-10,38
5467-10,36
1884-11,32
3871-11,10
36569-12,56
36768-12,40
4410-13,34
6280-14,52
6446-14,38
5718-15,56
6637-15,24
6846-15,6
6996-15,44
5678-16,60
6140-16,36
6576-16,34
38507-148,22
38523-148,38
39515-148,24
39627-148,60
39231-149,54
39543-149,36
8621-17,26
8118-18,38
8827-18,6
8415-21,26
10158-21,28
6373-22,14
9787-23,34
10086-23,56
10102-23,20
10497-24,58
10737-24,28
6022-26,38
7758-26,60
7044-27,0
9770-27,54
10337-27,52
35145-140,48
35524-140,10
35652-140,24
35831-140,16
34625-141,16
34706-141,10
33374-142,36
34733-142,56
34527-144,48
34543-144,36
35872-144,26
33609-145,60
34560-145,10
10381-29,18
10396-29,56
10397-29,56
39654-152,48
39076-153,52
39077-153,42
39305-153,54
40556-153,32
40685-153,18
39670-154,60
39841-154,2
12337-30,44
13662-34,56
12730-32,10
13025-32,0
30555-96,50
17015-41,22
16402-35,8
34535-134,0
35071-135,28
33396-136,40
33516-136,14
33583-136,16
34403-136,24
33698-137,48
34418-137,44
34799-137,2
35044-137,26
34624-139,60
15785-36,40
16775-39,26
18826-44,44
19102-44,12
19134-44,54
17957-45,18
18398-45,22
17772-46,26
18006-46,24
18188-22,26
18552-22,4
20066-22,24
17905-47,56
18098-47,54
19293-47,22
19652-47,28
18294-48,60
19026-48,58
20255-48,12
20287-48,46
21682-48,22
22168-48,36
22499-48,50
19202-49,12
19234-49,0
19352-49,34
19353-49,18
19385-49,8
17658-50,14
18353-50,36
18217-51,40
18583-51,12
19353-51,44
20317-51,12
33105-52,58
18866-53,26
19985-53,54
20255-54,4
17414-55,12
17446-55,36
32198-55,26
32349-55,36
32542-110,24
32939-111,36
32498-114,58
33021-115,4
33028-115,18
32465-118,60
32395-120,50
32655-123,26
32843-123,24
33061-125,34
32454-129,26
32338-132,22
19466-56,42
20133-56,16
20836-56,54
18689-57,44
19214-57,60
19246-57,24
19356-57,50
17993-58,32
20836-58,0
17774-59,28
20470-59,54
21103-59,38
23381-61,54
24134-61,50
22345-62,18
23422-62,20
23899-62,4
23641-63,54
23684-63,26
21807-64,44
23121-64,46
23430-64,16
23560-64,58
23921-65,0
22208-66,36
22763-71,28
22174-73,22
22613-73,26
23486-73,26
25411-73,6
23126-74,34
24295-74,48
22325-75,42
22517-75,16
22875-75,18
24122-77,48
25062-77,24
25162-77,24
22275-78,24
24536-78,58
25535-79,52
27239-79,50
25470-81,44
26329-81,42
27433-81,12
25781-82,18
26882-83,60
27369-84,18
27538-84,8
33627-85,32
35196-85,4
35424-85,4
29152-86,36
28344-87,46
29446-87,44
28094-88,50
29453-88,46
29915-88,12
30346-88,2
30410-88,58
29738-89,12
30858-89,0
28604-90,58
30410-90,50
30459-90,22
30485-90,46
29585-91,4
